config_id,question_id,retrieval_precision_at_k,context_recall,citation_coverage,answer_grounding_score,context_items,citations,latency_seconds,gold_evidence_documents,retrieved_gold_documents,evidence_recall_at_context,citation_recall,answer_exact_match,answer_contains_gold,answer_token_f1
neo4j-external-semantic,q_mhr_0031,0.0,0.0,0.0,1.0,36,3,0.24890740006230772,3,0,0.0,0.0,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0032,0.022727272727272728,0.3333333333333333,0.0,1.0,48,4,0.5583748999633826,3,1,0.3333333333333333,0.0,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0033,0.0,0.0,0.0,1.0,36,3,0.46625509997829795,3,0,0.0,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0034,0.027777777777777776,0.5,0.5,1.0,36,3,0.2275006999843754,2,1,0.5,0.5,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0035,0.04878048780487805,0.6666666666666666,0.6666666666666666,1.0,42,4,155.73746759997448,3,2,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0036,0.05263157894736842,1.0,0.0,1.0,48,4,0.5411040999460965,2,2,1.0,0.0,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0037,0.13157894736842105,1.0,0.6666666666666666,1.0,48,4,0.2273259999928996,3,3,1.0,0.6666666666666666,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0038,0.020833333333333332,0.5,0.5,1.0,48,4,0.2999187000677921,2,1,0.5,0.5,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0039,0.75,1.0,0.16666666666666666,1.0,24,3,0.12528249993920326,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0040,0.75,1.0,0.16666666666666666,1.0,24,3,0.1313499000389129,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0041,0.058823529411764705,0.6666666666666666,0.3333333333333333,1.0,42,4,156.3303692000336,3,2,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0042,0.047619047619047616,1.0,1.0,1.0,42,4,68.87323279998964,2,2,1.0,1.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0043,0.0,0.0,0.0,1.0,48,4,0.436372600030154,2,0,0.0,0.0,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0044,0.05405405405405406,1.0,0.5,1.0,42,4,41.007317700074054,2,2,1.0,0.5,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0045,0.0,0.0,0.0,1.0,36,3,0.2034542000037618,3,0,0.0,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0046,0.02857142857142857,0.3333333333333333,0.0,1.0,36,3,0.22379329992691055,3,1,0.3333333333333333,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0047,0.05128205128205128,0.6666666666666666,0.3333333333333333,1.0,48,4,0.5135502000339329,3,2,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0048,0.0,0.0,0.0,1.0,48,4,0.24020650004968047,2,0,0.0,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0049,0.75,1.0,0.16666666666666666,1.0,24,3,0.12906150001799688,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0050,0.75,1.0,0.16666666666666666,1.0,24,3,0.12205100001301616,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0001,0.05714285714285714,0.6666666666666666,0.0,1.0,36,3,0.2498255999526009,3,2,0.6666666666666666,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0002,0.0,0.0,0.0,1.0,36,3,0.27957799995783716,2,0,0.0,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0003,0.0,0.0,0.0,1.0,36,3,0.2376393000013195,2,0,0.0,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0004,0.024390243902439025,0.5,0.5,1.0,48,4,0.213983699970413,2,1,0.5,0.5,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0005,0.39285714285714285,0.6666666666666666,0.3333333333333333,1.0,36,3,0.26837890001479536,3,2,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0006,0.029411764705882353,0.5,0.0,1.0,36,3,0.2726555999252014,2,1,0.5,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0007,0.13157894736842105,0.5,0.5,1.0,48,4,0.2329335999675095,2,1,0.5,0.5,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0008,0.02631578947368421,0.5,0.0,1.0,48,4,0.34738579991972074,2,1,0.5,0.0,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0009,0.0,0.0,0.0,1.0,36,3,0.3377498000045307,4,0,0.0,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0010,0.0,0.0,0.0,1.0,36,3,0.2231233999482356,3,0,0.0,0.0,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0011,0.75,1.0,0.16666666666666666,1.0,24,3,0.12496989994542673,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0012,0.21052631578947367,0.5,0.5,1.0,48,4,0.281525399943348,2,1,0.5,0.5,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0013,0.023809523809523808,0.5,0.0,1.0,42,4,53.30585870007053,2,1,0.5,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0014,0.75,1.0,0.16666666666666666,1.0,24,3,0.1249688999960199,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0015,0.044444444444444446,1.0,1.0,1.0,48,4,0.19557360000908375,2,2,1.0,1.0,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0016,0.07142857142857142,0.25,0.0,1.0,36,3,0.41711570002371445,4,1,0.25,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0017,0.05555555555555555,0.5,0.0,1.0,36,3,0.21624770003836602,4,2,0.5,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0018,0.0,0.0,0.0,1.0,42,4,171.5714517000015,3,0,0.0,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0019,0.75,1.0,0.16666666666666666,1.0,24,3,0.12653009995119646,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0020,0.18421052631578946,0.5,0.5,1.0,48,4,0.2609280999749899,2,1,0.5,0.5,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0021,0.75,1.0,0.16666666666666666,1.0,24,3,0.12618619989370927,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0022,0.0,0.0,0.0,1.0,42,4,59.09916220000014,3,0,0.0,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0023,0.0,0.0,0.0,1.0,36,3,0.3090101000270806,3,0,0.0,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0024,0.023809523809523808,0.5,0.0,1.0,42,4,81.70440630003577,2,1,0.5,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0025,0.75,1.0,0.16666666666666666,1.0,24,3,0.12543619988719001,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0026,0.023809523809523808,0.3333333333333333,0.3333333333333333,1.0,42,4,94.15813119994709,3,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0027,0.02564102564102564,0.3333333333333333,0.3333333333333333,1.0,42,4,60.96993480005767,3,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0028,0.02631578947368421,0.5,0.5,1.0,48,4,0.4786813000100665,2,1,0.5,0.5,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0029,0.020833333333333332,0.5,0.0,1.0,48,4,0.2463994999998249,2,1,0.5,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0030,0.0,0.0,0.0,1.0,42,4,99.57809800002724,2,0,0.0,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0031,0.0,0.0,0.0,1.0,36,3,0.252824499970302,3,0,0.0,0.0,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0032,0.022727272727272728,0.3333333333333333,0.0,1.0,48,4,0.5640182999777608,3,1,0.3333333333333333,0.0,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0033,0.0,0.0,0.0,1.0,36,3,0.45963830000255257,3,0,0.0,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0034,0.027777777777777776,0.5,0.5,1.0,36,3,0.22715269995387644,2,1,0.5,0.5,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0035,0.04878048780487805,0.6666666666666666,0.6666666666666666,1.0,42,4,154.7724256000365,3,2,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0036,0.05263157894736842,1.0,0.0,1.0,48,4,0.5412702999892645,2,2,1.0,0.0,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0037,0.13157894736842105,1.0,0.6666666666666666,1.0,48,4,0.2155555000063032,3,3,1.0,0.6666666666666666,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0038,0.020833333333333332,0.5,0.5,1.0,48,4,0.2950983000337146,2,1,0.5,0.5,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0039,0.75,1.0,0.16666666666666666,1.0,24,3,0.12298670003656298,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0040,0.75,1.0,0.16666666666666666,1.0,24,3,0.12558759999228641,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0041,0.058823529411764705,0.6666666666666666,0.3333333333333333,1.0,42,4,155.23687649995554,3,2,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0042,0.047619047619047616,1.0,1.0,1.0,42,4,68.48992640007054,2,2,1.0,1.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0043,0.0,0.0,0.0,1.0,48,4,0.43586429994320497,2,0,0.0,0.0,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0044,0.05405405405405406,1.0,0.5,1.0,42,4,41.00598160002846,2,2,1.0,0.5,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0045,0.0,0.0,0.0,1.0,36,3,0.20449789997655898,3,0,0.0,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0046,0.02857142857142857,0.3333333333333333,0.0,1.0,36,3,0.22677190002286807,3,1,0.3333333333333333,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0047,0.05128205128205128,0.6666666666666666,0.3333333333333333,1.0,48,4,0.5034960999619216,3,2,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0
neo4j-external-semantic,q_mhr_0048,0.0,0.0,0.0,1.0,48,4,0.23977150005521253,2,0,0.0,0.0,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0049,0.75,1.0,0.16666666666666666,1.0,24,3,0.1224058999796398,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
neo4j-external-semantic,q_mhr_0050,0.75,1.0,0.16666666666666666,1.0,24,3,0.1204687999561429,0,0,1.0,0.16666666666666666,0.0,0.0,0.0
